4.95;0.0;10.0
4.9;0.0;10.0
4.8500000000000005;0.0;10.0
4.800000000000001;0.0;10.0
4.750000000000001;0.0;10.0
4.700000000000001;0.0;10.0
4.650000000000001;0.0;10.0
4.600000000000001;0.0;10.0
4.550000000000002;0.0;10.0
4.500000000000002;0.0;10.0
4.450000000000002;0.0;10.0
4.400000000000002;0.0;10.0
4.350000000000002;0.0;10.0
4.3000000000000025;0.0;10.0
4.250000000000003;0.0;10.0
4.200000000000003;0.0;10.0
4.150000000000003;0.0;10.0
4.100000000000003;0.0;10.0
4.050000000000003;0.0;10.0
4.0000000000000036;0.0;10.0
3.9500000000000037;0.0;10.0
3.900000000000004;0.0;10.0
3.850000000000004;0.0;10.0
3.8000000000000043;0.0;10.0
3.7500000000000044;0.0;10.0
3.7000000000000046;0.0;10.0
3.650000000000005;0.0;10.0
3.600000000000005;0.0;10.0
3.550000000000005;0.0;10.0
3.5000000000000053;0.0;10.0
3.4500000000000055;0.0;10.0
3.4000000000000057;0.0;10.0
3.350000000000006;0.0;10.0
3.300000000000006;0.0;10.0
3.250000000000006;0.0;10.0
3.2000000000000064;0.0;10.0
3.1500000000000066;0.0;10.0
3.1000000000000068;0.0;10.0
3.050000000000007;0.0;10.0
3.000000000000007;0.0;10.0
2.9500000000000073;0.0;10.0
2.9000000000000075;0.0;10.0
2.8500000000000076;0.0;10.0
2.800000000000008;0.0;10.0
2.750000000000008;0.0;10.0
2.700000000000008;0.0;10.0
2.6500000000000083;0.0;10.0
2.6000000000000085;0.0;10.0
2.5500000000000087;0.0;10.0
2.500000000000009;0.0;10.0
2.450000000000009;0.0;10.0
2.4000000000000092;0.0;10.0
2.3500000000000094;0.0;10.0
2.3000000000000096;0.0;10.0
2.2500000000000098;0.0;10.0
2.20000000000001;0.0;10.0
2.15000000000001;0.0;10.0
2.1000000000000103;0.0;10.0
2.0500000000000105;0.0;10.0
2.0000000000000107;0.0;10.0
1.9500000000000106;0.0;10.0
1.9000000000000106;0.0;10.0
1.8500000000000105;0.0;10.0
1.8000000000000105;0.0;10.0
1.7500000000000104;0.0;10.0
1.7000000000000104;0.0;10.0
1.6500000000000103;0.0;10.0
1.6000000000000103;0.0;10.0
1.5500000000000103;0.0;10.0
1.5000000000000102;0.0;10.0
1.4500000000000102;0.0;10.0
1.4000000000000101;0.0;10.0
1.35000000000001;0.0;10.0
1.30000000000001;0.0;10.0
1.25000000000001;0.0;10.0
1.20000000000001;0.0;10.0
1.15000000000001;0.0;10.0
1.1000000000000099;0.0;10.0
1.0500000000000098;0.0;10.0
1.0000000000000098;0.0;10.0
0.9500000000000097;0.0;10.0
0.9000000000000097;0.0;10.0
0.8500000000000096;0.0;10.0
0.8000000000000096;0.0;10.0
0.7500000000000095;0.0;10.0
0.7000000000000095;0.0;10.0
0.6500000000000095;0.0;10.0
0.6000000000000094;0.0;10.0
0.5500000000000094;0.0;10.0
0.5000000000000093;0.0;10.0
0.45000000000000934;0.0;10.0
0.40000000000000935;0.0;10.0
0.35000000000000936;0.0;10.0
0.30000000000000937;0.0;10.0
0.2500000000000094;0.0;10.0
0.2000000000000094;0.0;10.0
0.1500000000000094;0.0;10.0
0.1000000000000094;0.0;10.0
0.0500000000000094;0.0;10.0
9.395262345890387e-15;0.0;10.0
-0.04999999999999061;0.0;10.0
-0.09999999999999061;0.0;10.0
-0.1499999999999906;0.0;10.0
-0.19999999999999063;0.0;10.0
-0.24999999999999062;0.0;10.0
-0.2999999999999906;0.0;10.0
-0.3499999999999906;0.0;10.0
-0.3999999999999906;0.0;10.0
-0.4499999999999906;0.0;10.0
-0.49999999999999056;0.0;10.0
-0.5499999999999906;0.0;10.0
-0.5999999999999907;0.0;10.0
-0.6499999999999907;0.0;10.0
-0.6999999999999907;0.0;10.0
-0.7499999999999908;0.0;10.0
-0.7999999999999908;0.0;10.0
-0.8499999999999909;0.0;10.0
-0.8999957171125419;-0.0006544237173026379;10.0
-0.9499785892297375;-0.0019630470076608102;10.0
-0.9999400608361445;-0.003925533930468693;10.0
-1.0498715844584472;-0.006541436978255063;10.0
-1.0997646221069945;-0.009810197324417323;10.0
-1.1496106467090454;-0.013731145088892113;10.0
-1.1994011435335252;-0.018303499621457726;10.0
-1.2491276116071117;-0.023526369802363223;10.0
-1.2987815651214842;-0.02939875435997936;10.0
-1.3483545348315797;-0.03591954220516698;10.0
-1.3978380694447095;-0.043087512782059564;10.0
-1.4472237370004022;-0.05090133643495805;10.0
-1.4963884587314042;-0.06000244280249008;10.0
-1.5452987728622232;-0.07038421392425054;10.0
-1.5939214209774144;-0.08203917382406554;10.0
-1.6422233691726218;-0.09495899582545193;10.0
-1.6901718288873373;-0.10913451031298665;10.0
-1.7377342774164717;-0.12455571292216842;10.0
-1.7848784780989155;-0.1412117731410037;10.0
-1.8315725001822796;-0.15909104330726903;10.0
-1.8777847383639386;-0.1781810679861851;10.0
-1.9232157998879955;-0.19906212755693856;10.0
-1.9677965953974674;-0.2217017536965781;10.0
-2.0114593714341575;-0.24606488134410825;10.0
-2.0541378013190204;-0.2721139047915016;10.0
-2.0957670736992804;-0.29980873609790454;10.0
-2.136283978810364;-0.32910686573478504;10.0
-2.1756269925029064;-0.3599634253872872;10.0
-2.2137363580849208;-0.3923312528543322;10.0
-2.250554166026717;-0.4261609590067805;10.0
-2.285563153313254;-0.4618592896284091;10.0
-2.3186685706156793;-0.4993296958876462;10.0
-2.3497806692693697;-0.5384709441733492;10.0
-2.378814923033574;-0.579177357775579;10.0
-2.4056922413410256;-0.6213390674254486;10.0
-2.4303391738993145;-0.6648422709335486;10.0
-2.4526881063853647;-0.7095695021996796;10.0
-2.4726774468471;-0.7553999098773868;10.0
-2.4902518022956746;-0.802209545964064;10.0
-2.5047392418361176;-0.8500646825280945;10.0
-2.5160759396371986;-0.8987625190608088;10.0
-2.5242111793490953;-0.9480962587815109;10.0
-2.529107653392304;-0.9978559266054041;10.0
-2.530741716644904;-1.0478292178446902;10.0
-2.529103589938235;-1.0978023760487992;10.0
-2.524197508628902;-1.147561097557558;10.0
-2.516041811533986;-1.196891459454629;10.0
-2.5046689657092283;-1.245580866699391;10.0
-2.489498221906877;-1.293223794112423;10.0
-2.470620713412368;-1.3395232506215413;10.0
-2.4481512521245166;-1.384190053836387;10.0
-2.4222277106098264;-1.4269448195980672;10.0
-2.3930102108457922;-1.467519906875098;10.0
-2.3606801221917917;-1.505661293420745;10.0
-2.3254388754066935;-1.5411303577590074;10.0
-2.2875066037633904;-1.5737055441434118;10.0
